customer_id,interaction_type,interaction_outcome,payment_method,payment_status,Transaction_type,TheLastTransDate,Months_Since_Last_Transaction,Target
10053,Complaint,Implemented,Credit Card,Refunded,Refund,2023-12-31,10,1
10053,Complaint,Implemented,Debit Card,Completed,Refund,2023-12-31,10,1
10053,Complaint,Implemented,Debit Card,Refunded,Refund,2023-12-31,10,1
10053,Complaint,Implemented,PayPal,Pending,Refund,2023-12-31,10,1
7846,Support Request,Implemented,Debit Card,Pending,Purchase,2024-01-01,9,1
7846,Support Request,Implemented,PayPal,Pending,Refund,2024-01-01,9,1
7846,Support Request,Unresolved,Debit Card,Pending,Purchase,2024-01-01,9,1
7846,Support Request,Unresolved,PayPal,Pending,Refund,2024-01-01,9,1
10278,Complaint,Resolved,Credit Card,Completed,Refund,2024-01-02,9,1
10278,Feedback,Resolved,Credit Card,Completed,Refund,2024-01-02,9,1
6641,Support Request,Resolved,Credit Card,Completed,Purchase,2024-01-03,9,1
102,Complaint,Implemented,Debit Card,Pending,Purchase,2024-01-04,9,1
102,Complaint,Unresolved,Debit Card,Pending,Purchase,2024-01-04,9,1
3525,Feedback,Resolved,Debit Card,Completed,Refund,2024-01-04,9,1
3525,Feedback,Resolved,PayPal,Refunded,Purchase,2024-01-04,9,1
4952,Feedback,Implemented,Credit Card,Pending,Purchase,2024-01-05,9,1
4952,Support Request,Pending,Credit Card,Pending,Purchase,2024-01-05,9,1
5396,Support Request,Resolved,Credit Card,Completed,Refund,2024-01-05,9,1
5127,Feedback,Resolved,PayPal,Completed,Purchase,2024-01-05,9,1
1968,Complaint,Unresolved,Credit Card,Completed,Purchase,2024-01-06,9,1
7542,Support Request,Resolved,Credit Card,Pending,Purchase,2024-01-06,9,1
7542,Support Request,Resolved,Debit Card,Pending,Purchase,2024-01-06,9,1
7220,Feedback,Resolved,Credit Card,Completed,Refund,2024-01-06,9,1
7220,Feedback,Resolved,Credit Card,Pending,Purchase,2024-01-06,9,1
7220,Feedback,Resolved,PayPal,Completed,Refund,2024-01-06,9,1
7220,Support Request,Unresolved,Credit Card,Completed,Refund,2024-01-06,9,1
7220,Support Request,Unresolved,Credit Card,Pending,Purchase,2024-01-06,9,1
7220,Support Request,Unresolved,PayPal,Completed,Refund,2024-01-06,9,1
10165,Complaint,Unresolved,Credit Card,Refunded,Purchase,2024-01-06,9,1
10165,Feedback,Pending,Credit Card,Refunded,Purchase,2024-01-06,9,1
8385,Complaint,Pending,Credit Card,Pending,Purchase,2024-01-07,9,1
8385,Complaint,Pending,PayPal,Completed,Purchase,2024-01-07,9,1
8385,Complaint,Resolved,Credit Card,Pending,Purchase,2024-01-07,9,1
8385,Complaint,Resolved,PayPal,Completed,Purchase,2024-01-07,9,1
8385,Feedback,Implemented,Credit Card,Pending,Purchase,2024-01-07,9,1
8385,Feedback,Implemented,PayPal,Completed,Purchase,2024-01-07,9,1
8385,Feedback,Pending,Credit Card,Pending,Purchase,2024-01-07,9,1
8385,Feedback,Pending,PayPal,Completed,Purchase,2024-01-07,9,1
868,Support Request,Resolved,Credit Card,Completed,Purchase,2024-01-07,9,1
4694,Complaint,Implemented,Credit Card,Refunded,Refund,2024-01-07,9,1
4694,Complaint,Implemented,Debit Card,Refunded,Purchase,2024-01-07,9,1
4694,Complaint,Implemented,PayPal,Pending,Refund,2024-01-07,9,1
4694,Feedback,Pending,Credit Card,Refunded,Refund,2024-01-07,9,1
4694,Feedback,Pending,Debit Card,Refunded,Purchase,2024-01-07,9,1
4694,Feedback,Pending,PayPal,Pending,Refund,2024-01-07,9,1
31,Complaint,Implemented,Debit Card,Pending,Purchase,2024-01-08,9,1
31,Complaint,Unresolved,Debit Card,Pending,Purchase,2024-01-08,9,1
10298,Support Request,Pending,Debit Card,Refunded,Purchase,2024-01-08,9,1
10298,Support Request,Resolved,Debit Card,Refunded,Purchase,2024-01-08,9,1
3626,Complaint,Resolved,PayPal,Completed,Purchase,2024-01-09,9,1
3626,Complaint,Resolved,PayPal,Refunded,Refund,2024-01-09,9,1
3689,Feedback,Pending,PayPal,Pending,Refund,2024-01-09,9,1
300,Complaint,Pending,PayPal,Refunded,Purchase,2024-01-10,9,1
164,Complaint,Resolved,Credit Card,Completed,Refund,2024-01-10,9,1
164,Complaint,Resolved,Credit Card,Pending,Purchase,2024-01-10,9,1
164,Complaint,Resolved,Debit Card,Pending,Refund,2024-01-10,9,1
9956,Feedback,Pending,Debit Card,Completed,Refund,2024-01-10,9,1
9956,Feedback,Pending,PayPal,Completed,Purchase,2024-01-10,9,1
7042,Complaint,Resolved,Credit Card,Completed,Purchase,2024-01-10,9,1
7042,Complaint,Resolved,Debit Card,Completed,Refund,2024-01-10,9,1
7042,Complaint,Resolved,PayPal,Completed,Refund,2024-01-10,9,1
7042,Feedback,Implemented,Credit Card,Completed,Purchase,2024-01-10,9,1
7042,Feedback,Implemented,Debit Card,Completed,Refund,2024-01-10,9,1
7042,Feedback,Implemented,PayPal,Completed,Refund,2024-01-10,9,1
7042,Support Request,Pending,Credit Card,Completed,Purchase,2024-01-10,9,1
7042,Support Request,Pending,Debit Card,Completed,Refund,2024-01-10,9,1
7042,Support Request,Pending,PayPal,Completed,Refund,2024-01-10,9,1
10099,Complaint,Resolved,Credit Card,Completed,Refund,2024-01-11,9,1
10099,Support Request,Resolved,Credit Card,Completed,Refund,2024-01-11,9,1
1723,Feedback,Pending,PayPal,Completed,Refund,2024-01-11,9,1
4364,Complaint,Resolved,Credit Card,Completed,Purchase,2024-01-12,9,1
4364,Complaint,Resolved,Debit Card,Completed,Refund,2024-01-12,9,1
4364,Complaint,Resolved,Debit Card,Pending,Purchase,2024-01-12,9,1
10217,Feedback,Resolved,Credit Card,Pending,Purchase,2024-01-12,9,1
10217,Feedback,Resolved,Debit Card,Completed,Purchase,2024-01-12,9,1
10217,Feedback,Resolved,Debit Card,Refunded,Refund,2024-01-12,9,1
10217,Feedback,Unresolved,Credit Card,Pending,Purchase,2024-01-12,9,1
10217,Feedback,Unresolved,Debit Card,Completed,Purchase,2024-01-12,9,1
10217,Feedback,Unresolved,Debit Card,Refunded,Refund,2024-01-12,9,1
5581,Feedback,Pending,Credit Card,Pending,Purchase,2024-01-12,9,1
5634,Complaint,Implemented,Credit Card,Pending,Purchase,2024-01-12,9,1
5634,Complaint,Implemented,Debit Card,Completed,Purchase,2024-01-12,9,1
5634,Complaint,Implemented,Debit Card,Pending,Purchase,2024-01-12,9,1
5634,Complaint,Implemented,Debit Card,Refunded,Purchase,2024-01-12,9,1
5634,Complaint,Unresolved,Credit Card,Pending,Purchase,2024-01-12,9,1
5634,Complaint,Unresolved,Debit Card,Completed,Purchase,2024-01-12,9,1
5634,Complaint,Unresolved,Debit Card,Pending,Purchase,2024-01-12,9,1
5634,Complaint,Unresolved,Debit Card,Refunded,Purchase,2024-01-12,9,1
7237,Feedback,Pending,PayPal,Refunded,Purchase,2024-01-13,9,1
10949,Complaint,Implemented,Credit Card,Refunded,Purchase,2024-01-13,9,1
10949,Complaint,Implemented,Debit Card,Refunded,Refund,2024-01-13,9,1
10949,Complaint,Implemented,PayPal,Completed,Refund,2024-01-13,9,1
10949,Complaint,Pending,Credit Card,Refunded,Purchase,2024-01-13,9,1
10949,Complaint,Pending,Debit Card,Refunded,Refund,2024-01-13,9,1
10949,Complaint,Pending,PayPal,Completed,Refund,2024-01-13,9,1
10949,Support Request,Unresolved,Credit Card,Refunded,Purchase,2024-01-13,9,1
10949,Support Request,Unresolved,Debit Card,Refunded,Refund,2024-01-13,9,1
10949,Support Request,Unresolved,PayPal,Completed,Refund,2024-01-13,9,1
10725,Complaint,Resolved,Debit Card,Refunded,Refund,2024-01-13,9,1
10725,Complaint,Resolved,PayPal,Completed,Refund,2024-01-13,9,1
4705,Feedback,Pending,Credit Card,Refunded,Refund,2024-01-13,9,1
1994,Feedback,Resolved,Debit Card,Pending,Purchase,2024-01-14,9,1
9201,Complaint,Pending,Credit Card,Completed,Refund,2024-01-14,9,1
9201,Complaint,Unresolved,Credit Card,Completed,Refund,2024-01-14,9,1
5620,Feedback,Resolved,Debit Card,Pending,Refund,2024-01-14,9,1
5620,Support Request,Pending,Debit Card,Pending,Refund,2024-01-14,9,1
6614,Complaint,Pending,PayPal,Refunded,Refund,2024-01-15,9,1
6614,Complaint,Unresolved,PayPal,Refunded,Refund,2024-01-15,9,1
7701,Feedback,Pending,Debit Card,Pending,Purchase,2024-01-15,9,1
7165,Complaint,Unresolved,Credit Card,Completed,Refund,2024-01-16,9,1
7165,Feedback,Implemented,Credit Card,Completed,Refund,2024-01-16,9,1
9267,Feedback,Implemented,Debit Card,Refunded,Refund,2024-01-16,9,1
8948,Complaint,Unresolved,Debit Card,Pending,Refund,2024-01-16,9,1
2277,Support Request,Implemented,Debit Card,Refunded,Refund,2024-01-16,9,1
2277,Support Request,Implemented,PayPal,Completed,Refund,2024-01-16,9,1
2277,Support Request,Pending,Debit Card,Refunded,Refund,2024-01-16,9,1
2277,Support Request,Pending,PayPal,Completed,Refund,2024-01-16,9,1
832,Support Request,Resolved,PayPal,Refunded,Purchase,2024-01-17,9,1
832,Support Request,Unresolved,PayPal,Refunded,Purchase,2024-01-17,9,1
2168,Feedback,Pending,PayPal,Completed,Purchase,2024-01-18,9,1
2563,Complaint,Unresolved,Credit Card,Refunded,Refund,2024-01-18,9,1
2563,Feedback,Pending,Credit Card,Refunded,Refund,2024-01-18,9,1
2625,Feedback,Resolved,Debit Card,Completed,Refund,2024-01-18,9,1
3229,Support Request,Unresolved,Debit Card,Pending,Purchase,2024-01-18,9,1
3229,Support Request,Unresolved,PayPal,Refunded,Purchase,2024-01-18,9,1
9275,Feedback,Resolved,Credit Card,Refunded,Refund,2024-01-18,9,1
8013,Support Request,Unresolved,Credit Card,Completed,Refund,2024-01-18,9,1
8013,Support Request,Unresolved,Credit Card,Refunded,Purchase,2024-01-18,9,1
8013,Support Request,Unresolved,Debit Card,Completed,Purchase,2024-01-18,9,1
3279,Feedback,Implemented,Debit Card,Completed,Purchase,2024-01-20,9,1
5335,Feedback,Resolved,Credit Card,Pending,Purchase,2024-01-20,9,1
5335,Feedback,Resolved,Debit Card,Completed,Refund,2024-01-20,9,1
15,Support Request,Unresolved,Credit Card,Pending,Purchase,2024-01-20,9,1
5220,Complaint,Unresolved,PayPal,Refunded,Refund,2024-01-21,9,1
5220,Support Request,Implemented,PayPal,Refunded,Refund,2024-01-21,9,1
4074,Complaint,Resolved,Credit Card,Completed,Purchase,2024-01-21,9,1
4074,Feedback,Resolved,Credit Card,Completed,Purchase,2024-01-21,9,1
3362,Complaint,Resolved,Debit Card,Refunded,Purchase,2024-01-21,9,1
3362,Complaint,Resolved,PayPal,Refunded,Purchase,2024-01-21,9,1
9132,Feedback,Resolved,Debit Card,Completed,Purchase,2024-01-21,9,1
9132,Support Request,Resolved,Debit Card,Completed,Purchase,2024-01-21,9,1
10691,Feedback,Resolved,Credit Card,Refunded,Purchase,2024-01-21,9,1
10691,Feedback,Resolved,Credit Card,Refunded,Refund,2024-01-21,9,1
10691,Support Request,Implemented,Credit Card,Refunded,Purchase,2024-01-21,9,1
10691,Support Request,Implemented,Credit Card,Refunded,Refund,2024-01-21,9,1
6418,Support Request,Unresolved,PayPal,Pending,Refund,2024-01-22,9,1
4265,Support Request,Pending,PayPal,Completed,Refund,2024-01-22,9,1
1867,Complaint,Unresolved,Credit Card,Refunded,Purchase,2024-01-22,9,1
1867,Support Request,Unresolved,Credit Card,Refunded,Purchase,2024-01-22,9,1
157,Complaint,Resolved,Credit Card,Refunded,Purchase,2024-01-23,9,1
157,Feedback,Implemented,Credit Card,Refunded,Purchase,2024-01-23,9,1
157,Feedback,Unresolved,Credit Card,Refunded,Purchase,2024-01-23,9,1
3351,Complaint,Resolved,Debit Card,Completed,Purchase,2024-01-23,9,1
3351,Complaint,Resolved,Debit Card,Pending,Refund,2024-01-23,9,1
3351,Complaint,Unresolved,Debit Card,Completed,Purchase,2024-01-23,9,1
3351,Complaint,Unresolved,Debit Card,Pending,Refund,2024-01-23,9,1
3553,Feedback,Implemented,PayPal,Completed,Purchase,2024-01-23,9,1
3356,Complaint,Implemented,PayPal,Refunded,Purchase,2024-01-24,9,1
3356,Feedback,Pending,PayPal,Refunded,Purchase,2024-01-24,9,1
3356,Feedback,Resolved,PayPal,Refunded,Purchase,2024-01-24,9,1
2775,Support Request,Unresolved,PayPal,Pending,Refund,2024-01-24,9,1
3810,Feedback,Implemented,Debit Card,Completed,Refund,2024-01-25,9,1
5888,Complaint,Implemented,Credit Card,Completed,Refund,2024-01-26,9,1
5888,Complaint,Implemented,Debit Card,Completed,Refund,2024-01-26,9,1
5888,Feedback,Pending,Credit Card,Completed,Refund,2024-01-26,9,1
5888,Feedback,Pending,Debit Card,Completed,Refund,2024-01-26,9,1
5888,Support Request,Pending,Credit Card,Completed,Refund,2024-01-26,9,1
5888,Support Request,Pending,Debit Card,Completed,Refund,2024-01-26,9,1
6676,Feedback,Pending,Credit Card,Refunded,Purchase,2024-01-27,9,1
6676,Feedback,Pending,PayPal,Completed,Refund,2024-01-27,9,1
8369,Complaint,Resolved,Credit Card,Pending,Refund,2024-01-28,9,1
8369,Feedback,Pending,Credit Card,Pending,Refund,2024-01-28,9,1
616,Complaint,Unresolved,Debit Card,Pending,Purchase,2024-01-28,9,1
616,Complaint,Unresolved,PayPal,Completed,Purchase,2024-01-28,9,1
616,Support Request,Unresolved,Debit Card,Pending,Purchase,2024-01-28,9,1
616,Support Request,Unresolved,PayPal,Completed,Purchase,2024-01-28,9,1
1675,Complaint,Resolved,PayPal,Pending,Purchase,2024-01-28,9,1
1675,Complaint,Resolved,PayPal,Refunded,Purchase,2024-01-28,9,1
1675,Feedback,Resolved,PayPal,Pending,Purchase,2024-01-28,9,1
1675,Feedback,Resolved,PayPal,Refunded,Purchase,2024-01-28,9,1
2156,Complaint,Resolved,Credit Card,Refunded,Purchase,2024-01-28,9,1
2156,Support Request,Pending,Credit Card,Refunded,Purchase,2024-01-28,9,1
2156,Support Request,Resolved,Credit Card,Refunded,Purchase,2024-01-28,9,1
2234,Feedback,Pending,Credit Card,Refunded,Refund,2024-01-28,9,1
2234,Feedback,Unresolved,Credit Card,Refunded,Refund,2024-01-28,9,1
9044,Complaint,Resolved,Debit Card,Completed,Refund,2024-01-29,9,1
9044,Complaint,Resolved,Debit Card,Refunded,Refund,2024-01-29,9,1
9044,Complaint,Resolved,PayPal,Pending,Refund,2024-01-29,9,1
6130,Support Request,Pending,Credit Card,Completed,Purchase,2024-01-30,9,1
9363,Complaint,Resolved,Credit Card,Pending,Purchase,2024-01-31,9,1
9363,Complaint,Resolved,Credit Card,Refunded,Refund,2024-01-31,9,1
9363,Complaint,Resolved,PayPal,Refunded,Purchase,2024-01-31,9,1
9363,Feedback,Implemented,Credit Card,Pending,Purchase,2024-01-31,9,1
9363,Feedback,Implemented,Credit Card,Refunded,Refund,2024-01-31,9,1
9363,Feedback,Implemented,PayPal,Refunded,Purchase,2024-01-31,9,1
9363,Support Request,Pending,Credit Card,Pending,Purchase,2024-01-31,9,1
9363,Support Request,Pending,Credit Card,Refunded,Refund,2024-01-31,9,1
9363,Support Request,Pending,PayPal,Refunded,Purchase,2024-01-31,9,1
9363,Support Request,Resolved,Credit Card,Pending,Purchase,2024-01-31,9,1
9363,Support Request,Resolved,Credit Card,Refunded,Refund,2024-01-31,9,1
9363,Support Request,Resolved,PayPal,Refunded,Purchase,2024-01-31,9,1
3398,Complaint,Implemented,Credit Card,Completed,Purchase,2024-01-31,9,1
3398,Feedback,Pending,Credit Card,Completed,Purchase,2024-01-31,9,1
4571,Complaint,Implemented,Debit Card,Refunded,Refund,2024-01-31,9,1
4571,Complaint,Resolved,Debit Card,Refunded,Refund,2024-01-31,9,1
4571,Feedback,Unresolved,Debit Card,Refunded,Refund,2024-01-31,9,1
4846,Feedback,Pending,Credit Card,Pending,Refund,2024-01-31,9,1
4846,Feedback,Pending,PayPal,Completed,Refund,2024-01-31,9,1
9095,Support Request,Unresolved,Credit Card,Pending,Refund,2024-02-01,8,1
8532,Feedback,Resolved,Credit Card,Pending,Refund,2024-02-01,8,1
8532,Support Request,Unresolved,Credit Card,Pending,Refund,2024-02-01,8,1
521,Feedback,Pending,Credit Card,Refunded,Refund,2024-02-03,8,1
521,Feedback,Pending,Debit Card,Pending,Refund,2024-02-03,8,1
521,Feedback,Pending,Debit Card,Refunded,Purchase,2024-02-03,8,1
521,Support Request,Pending,Credit Card,Refunded,Refund,2024-02-03,8,1
521,Support Request,Pending,Debit Card,Pending,Refund,2024-02-03,8,1
521,Support Request,Pending,Debit Card,Refunded,Purchase,2024-02-03,8,1
2110,Feedback,Pending,Debit Card,Completed,Refund,2024-02-04,8,1
2110,Feedback,Unresolved,Debit Card,Completed,Refund,2024-02-04,8,1
3363,Feedback,Pending,PayPal,Refunded,Purchase,2024-02-04,8,1
10441,Support Request,Unresolved,PayPal,Pending,Refund,2024-02-05,8,1
7853,Support Request,Implemented,PayPal,Completed,Refund,2024-02-06,8,1
5332,Complaint,Resolved,Credit Card,Pending,Refund,2024-02-06,8,1
5332,Complaint,Resolved,PayPal,Refunded,Refund,2024-02-06,8,1
2912,Feedback,Unresolved,Credit Card,Completed,Purchase,2024-02-07,8,1
2912,Support Request,Pending,Credit Card,Completed,Purchase,2024-02-07,8,1
2245,Support Request,Implemented,Debit Card,Refunded,Purchase,2024-02-07,8,1
2245,Support Request,Pending,Debit Card,Refunded,Purchase,2024-02-07,8,1
10012,Feedback,Unresolved,Credit Card,Completed,Purchase,2024-02-07,8,1
10012,Feedback,Unresolved,PayPal,Pending,Refund,2024-02-07,8,1
10012,Feedback,Unresolved,PayPal,Refunded,Purchase,2024-02-07,8,1
10012,Support Request,Pending,Credit Card,Completed,Purchase,2024-02-07,8,1
10012,Support Request,Pending,PayPal,Pending,Refund,2024-02-07,8,1
10012,Support Request,Pending,PayPal,Refunded,Purchase,2024-02-07,8,1
8821,Feedback,Unresolved,Debit Card,Pending,Purchase,2024-02-07,8,1
8821,Support Request,Unresolved,Debit Card,Pending,Purchase,2024-02-07,8,1
8738,Feedback,Resolved,Credit Card,Refunded,Refund,2024-02-08,8,1
8738,Feedback,Resolved,Debit Card,Completed,Refund,2024-02-08,8,1
2093,Complaint,Resolved,Credit Card,Refunded,Refund,2024-02-08,8,1
2093,Complaint,Unresolved,Credit Card,Refunded,Refund,2024-02-08,8,1
1600,Complaint,Implemented,Debit Card,Completed,Purchase,2024-02-08,8,1
5123,Feedback,Implemented,Debit Card,Completed,Purchase,2024-02-08,8,1
5123,Feedback,Implemented,PayPal,Completed,Purchase,2024-02-08,8,1
679,Feedback,Unresolved,Credit Card,Pending,Purchase,2024-02-09,8,1
679,Feedback,Unresolved,Debit Card,Refunded,Refund,2024-02-09,8,1
232,Feedback,Pending,Credit Card,Completed,Refund,2024-02-09,8,1
232,Feedback,Pending,PayPal,Completed,Refund,2024-02-09,8,1
9084,Complaint,Resolved,PayPal,Pending,Refund,2024-02-09,8,1
9084,Feedback,Pending,PayPal,Pending,Refund,2024-02-09,8,1
7489,Support Request,Resolved,Debit Card,Refunded,Purchase,2024-02-10,8,1
1595,Support Request,Implemented,Credit Card,Refunded,Refund,2024-02-10,8,1
1595,Support Request,Implemented,Debit Card,Completed,Refund,2024-02-10,8,1
2282,Complaint,Implemented,Credit Card,Refunded,Purchase,2024-02-11,8,1
2282,Complaint,Implemented,Debit Card,Pending,Refund,2024-02-11,8,1
2282,Complaint,Implemented,PayPal,Pending,Refund,2024-02-11,8,1
2282,Complaint,Unresolved,Credit Card,Refunded,Purchase,2024-02-11,8,1
2282,Complaint,Unresolved,Debit Card,Pending,Refund,2024-02-11,8,1
2282,Complaint,Unresolved,PayPal,Pending,Refund,2024-02-11,8,1
6426,Complaint,Implemented,Credit Card,Pending,Purchase,2024-02-11,8,1
6426,Complaint,Implemented,PayPal,Completed,Purchase,2024-02-11,8,1
6426,Support Request,Resolved,Credit Card,Pending,Purchase,2024-02-11,8,1
6426,Support Request,Resolved,PayPal,Completed,Purchase,2024-02-11,8,1
7742,Feedback,Implemented,Debit Card,Completed,Refund,2024-02-12,8,1
7742,Feedback,Unresolved,Debit Card,Completed,Refund,2024-02-12,8,1
8816,Support Request,Implemented,Debit Card,Refunded,Purchase,2024-02-12,8,1
8816,Support Request,Implemented,PayPal,Completed,Purchase,2024-02-12,8,1
8816,Support Request,Implemented,PayPal,Pending,Refund,2024-02-12,8,1
9383,Complaint,Pending,Credit Card,Refunded,Purchase,2024-02-13,8,1
9383,Complaint,Resolved,Credit Card,Refunded,Purchase,2024-02-13,8,1
9383,Feedback,Resolved,Credit Card,Refunded,Purchase,2024-02-13,8,1
1319,Complaint,Pending,Credit Card,Refunded,Refund,2024-02-13,8,1
1319,Complaint,Pending,Debit Card,Refunded,Purchase,2024-02-13,8,1
1319,Complaint,Pending,PayPal,Completed,Purchase,2024-02-13,8,1
1319,Feedback,Pending,Credit Card,Refunded,Refund,2024-02-13,8,1
1319,Feedback,Pending,Debit Card,Refunded,Purchase,2024-02-13,8,1
1319,Feedback,Pending,PayPal,Completed,Purchase,2024-02-13,8,1
4897,Complaint,Resolved,Credit Card,Refunded,Purchase,2024-02-13,8,1
4897,Complaint,Resolved,PayPal,Completed,Purchase,2024-02-13,8,1
4897,Feedback,Unresolved,Credit Card,Refunded,Purchase,2024-02-13,8,1
4897,Feedback,Unresolved,PayPal,Completed,Purchase,2024-02-13,8,1
3246,Complaint,Pending,PayPal,Completed,Purchase,2024-02-14,8,1
3246,Complaint,Pending,PayPal,Refunded,Purchase,2024-02-14,8,1
3246,Feedback,Unresolved,PayPal,Completed,Purchase,2024-02-14,8,1
3246,Feedback,Unresolved,PayPal,Refunded,Purchase,2024-02-14,8,1
3246,Support Request,Unresolved,PayPal,Completed,Purchase,2024-02-14,8,1
3246,Support Request,Unresolved,PayPal,Refunded,Purchase,2024-02-14,8,1
1855,Complaint,Pending,PayPal,Completed,Purchase,2024-02-14,8,1
1855,Complaint,Pending,PayPal,Completed,Refund,2024-02-14,8,1
1855,Support Request,Implemented,PayPal,Completed,Purchase,2024-02-14,8,1
1855,Support Request,Implemented,PayPal,Completed,Refund,2024-02-14,8,1
10578,Complaint,Pending,Credit Card,Completed,Purchase,2024-02-14,8,1
10578,Support Request,Resolved,Credit Card,Completed,Purchase,2024-02-14,8,1
10982,Complaint,Implemented,Credit Card,Completed,Purchase,2024-02-15,8,1
